LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG BANGGOL WARD,ALLIANCE - UMNO,OMAR BIN MAHMUD,MALE,,216,LOST,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG BANGGOL WARD,NEGARA,HJ. MOHD. BIN HAJI AWANG,MALE,,302,WON,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG BANGGOL WARD,REJECTED BALLOT PAPERS,,,,7,,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG BANGGOL WARD,TOTAL BALLOTS ISSUED,,,,525,,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG BANGGOL WARD,TOTAL ELECTORATE,,,,732,,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG BANGGOL WARD,TURNOUT (%),,,,72,,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG TUAN WARD,SF,MOHD. BIN HJ. TAHIR,MALE,,183,WON,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG TUAN WARD,ALLIANCE - UMNO,DIN BIN HJ. MAHMOOD,MALE,,138,LOST,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG TUAN WARD,REJECTED BALLOT PAPERS,,,,8,,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG TUAN WARD,TOTAL BALLOTS ISSUED,,,,329,,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG TUAN WARD,TOTAL ELECTORATE,,,,472,,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG TUAN WARD,TURNOUT (%),,,,68.8,,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG BESUT WARD,NEGARA,MOHAMMED BIN YUSOF,MALE,,268,WON,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG BESUT WARD,ALLIANCE - UMNO,A. HAMID BIN MOHD. NOOR,MALE,,178,LOST,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG BESUT WARD,REJECTED BALLOT PAPERS,,,,11,,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG BESUT WARD,TOTAL BALLOTS ISSUED,,,,457,,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG BESUT WARD,TOTAL ELECTORATE,,,,654,,
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG BESUT WARD,TURNOUT (%),,,,69.8,,
LOCAL AUTHORITY AREA OF KEMAMAN,KUBANG KURUS WARD,ALLIANCE - UMNO,ABDULLAH BIN YAHYA,MALE,,239,WON,
LOCAL AUTHORITY AREA OF KEMAMAN,KUBANG KURUS WARD,NEGARA,ALI BIN NIK,MALE,,124,LOST,
LOCAL AUTHORITY AREA OF KEMAMAN,KUBANG KURUS WARD,REJECTED BALLOT PAPERS,,,,21,,
LOCAL AUTHORITY AREA OF KEMAMAN,KUBANG KURUS WARD,TOTAL BALLOTS ISSUED,,,,384,,
LOCAL AUTHORITY AREA OF KEMAMAN,KUBANG KURUS WARD,TOTAL ELECTORATE,,,,582,,
LOCAL AUTHORITY AREA OF KEMAMAN,KUBANG KURUS WARD,TURNOUT (%),,,,65.9,,
LOCAL AUTHORITY AREA OF KEMAMAN,GONG PAUH WARD,SF,RAMLI BIN HUSSEIN,MALE,,234,LOST,
LOCAL AUTHORITY AREA OF KEMAMAN,GONG PAUH WARD,ALLIANCE - UMNO,WAN ISMAIL BIN HJ. WAN LONG,MALE,,285,WON,
LOCAL AUTHORITY AREA OF KEMAMAN,GONG PAUH WARD,REJECTED BALLOT PAPERS,,,,10,,
LOCAL AUTHORITY AREA OF KEMAMAN,GONG PAUH WARD,TOTAL BALLOTS ISSUED,,,,529,,
LOCAL AUTHORITY AREA OF KEMAMAN,GONG PAUH WARD,TOTAL ELECTORATE,,,,721,,
LOCAL AUTHORITY AREA OF KEMAMAN,GONG PAUH WARD,TURNOUT (%),,,,73.4,,
LOCAL AUTHORITY AREA OF KEMAMAN,KUALA KEMAMAN WARD,ALLIANCE - UMNO,BUSU BIN NIK,MALE,,301,LOST,
LOCAL AUTHORITY AREA OF KEMAMAN,KUALA KEMAMAN WARD,NEGARA,SYED AGIL BIN SYED MOHSIN,MALE,,353,WON,
LOCAL AUTHORITY AREA OF KEMAMAN,KUALA KEMAMAN WARD,REJECTED BALLOT PAPERS,,,,20,,
LOCAL AUTHORITY AREA OF KEMAMAN,KUALA KEMAMAN WARD,TOTAL BALLOTS ISSUED,,,,674,,
LOCAL AUTHORITY AREA OF KEMAMAN,KUALA KEMAMAN WARD,TOTAL ELECTORATE,,,,887,,
LOCAL AUTHORITY AREA OF KEMAMAN,KUALA KEMAMAN WARD,TURNOUT (%),,,,78.2,,
LOCAL AUTHORITY AREA OF KEMAMAN,JAKAR WARD,ALLIANCE - MCA,GOH CHEK KIN,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF KEMAMAN,KAMPONG CHINA WARD,ALLIANCE - MCA,KOK CHENG KWANG,MALE,,,WON,Y
LOCAL COUNCIL AREA OF BESUT,KAMPONG BULOH WARD,ALLIANCE - UMNO,ALI BIN HUSSIN,MALE,,235,LOST,
LOCAL COUNCIL AREA OF BESUT,KAMPONG BULOH WARD,ALLIANCE - UMNO,YASIN BIN DOLLAH,MALE,,236,LOST,
LOCAL COUNCIL AREA OF BESUT,KAMPONG BULOH WARD,ALLIANCE - UMNO,ABDULLAH BIN A. RAHMAN,MALE,,236,LOST,
LOCAL COUNCIL AREA OF BESUT,KAMPONG BULOH WARD,PMIP,ABD. RAHMAN BIN SALLEH,MALE,,319,WON,
LOCAL COUNCIL AREA OF BESUT,KAMPONG BULOH WARD,PMIP,MOHD. LADZIM BIN ISMAIL,MALE,,317,WON,
LOCAL COUNCIL AREA OF BESUT,KAMPONG BULOH WARD,PMIP,WAN ABDUL RAHMAN BIN WAN YUSOF,MALE,,312,WON,
LOCAL COUNCIL AREA OF BESUT,KAMPONG BULOH WARD,REJECTED BALLOT PAPERS,,,,73,,
LOCAL COUNCIL AREA OF BESUT,KAMPONG BULOH WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF BESUT,KAMPONG BULOH WARD,TOTAL ELECTORATE,,,,706,,
LOCAL COUNCIL AREA OF BESUT,KAMPONG BULOH WARD,TURNOUT (%),,,,81.72,,
LOCAL COUNCIL AREA OF BESUT,JABI WARD,PMIP,WAN KADIR BIN WAN JUSOH,MALE,,105,LOST,
LOCAL COUNCIL AREA OF BESUT,JABI WARD,ALLIANCE - UMNO,MAT DAUD BIN LEH,MALE,,153,WON,
LOCAL COUNCIL AREA OF BESUT,JABI WARD,PMIP,WAN HUSIN BIN HASAN,MALE,,111,LOST,
LOCAL COUNCIL AREA OF BESUT,JABI WARD,ALLIANCE - UMNO,HASAN BIN MAMAT,MALE,,149,WON,
LOCAL COUNCIL AREA OF BESUT,JABI WARD,REJECTED BALLOT PAPERS,,,,34,,
LOCAL COUNCIL AREA OF BESUT,JABI WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF BESUT,JABI WARD,TOTAL ELECTORATE,,,,345,,
LOCAL COUNCIL AREA OF BESUT,JABI WARD,TURNOUT (%),,,,80,,
LOCAL COUNCIL AREA OF BESUT,APAL WARD,ALLIANCE - UMNO,AHMAD BIN DULLAH,MALE,,120,LOST,
LOCAL COUNCIL AREA OF BESUT,APAL WARD,ALLIANCE - UMNO,MOHD. YUSOF BIN SULONG,MALE,,124,LOST,
LOCAL COUNCIL AREA OF BESUT,APAL WARD,PMIP,MOHAMAD BIN HJ. ABDULLAH,MALE,,188,WON,
LOCAL COUNCIL AREA OF BESUT,APAL WARD,PMIP,HAMSAH BIN AWANG NGAH,MALE,,184,WON,
LOCAL COUNCIL AREA OF BESUT,APAL WARD,REJECTED BALLOT PAPERS,,,,44,,
LOCAL COUNCIL AREA OF BESUT,APAL WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF BESUT,APAL WARD,TOTAL ELECTORATE,,,,706,,
LOCAL COUNCIL AREA OF BESUT,APAL WARD,TURNOUT (%),,,,78.95,,
LOCAL COUNCIL AREA OF BESUT,PASIR AKAR WARD,ALLIANCE - UMNO,ISMAIL BIN HJ. ABD. RAHMAN,MALE,,131,WON,
LOCAL COUNCIL AREA OF BESUT,PASIR AKAR WARD,PMIP,ABDULLAH BIN HJ. A. RAHMAN,MALE,,103,LOST,
LOCAL COUNCIL AREA OF BESUT,PASIR AKAR WARD,ALLIANCE - UMNO,HUSIN BIN MAT SAMAN,MALE,,132,WON,
LOCAL COUNCIL AREA OF BESUT,PASIR AKAR WARD,PMIP,BEBAKAR BIN A. HAMAT,MALE,,106,LOST,
LOCAL COUNCIL AREA OF BESUT,PASIR AKAR WARD,REJECTED BALLOT PAPERS,,,,32,,
LOCAL COUNCIL AREA OF BESUT,PASIR AKAR WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF BESUT,PASIR AKAR WARD,TOTAL ELECTORATE,,,,302,,
LOCAL COUNCIL AREA OF BESUT,PASIR AKAR WARD,TURNOUT (%),,,,83.44,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,BATU RAKIT WARD,ALLIANCE - UMNO,MOHAMAD BIN SAID,MALE,,263,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,BATU RAKIT WARD,PMIP,MAT CHIK BIN M. ZIN,MALE,,165,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,BATU RAKIT WARD,ALLIANCE - UMNO,ALI BIN ABDULLAH,MALE,,262,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,BATU RAKIT WARD,PMIP,S. ABD. BIN SYED ABU,MALE,,176,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,BATU RAKIT WARD,SF,OTHMAN BIN YUNUS,MALE,,129,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,BATU RAKIT WARD,REJECTED BALLOT PAPERS,,,,15,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,BATU RAKIT WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,BATU RAKIT WARD,TOTAL ELECTORATE,,,,1032,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,BATU RAKIT WARD,TURNOUT (%),,,,49.67,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,MENGABANG TELIPOT WARD,ALLIANCE - UMNO,S. ALSAKAF BIN NEK,MALE,,976,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,MENGABANG TELIPOT WARD,NEGARA,MOHD. BIN MOHD. ZIN,MALE,,258,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,MENGABANG TELIPOT WARD,INDEPENDENT,AWANG BIN ABD. RAHMAN,MALE,,294,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,MENGABANG TELIPOT WARD,ALLIANCE - UMNO,JUSOH BIN SALLEH,MALE,,1001,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,MENGABANG TELIPOT WARD,NEGARA,ABD. RAHMAN BIN MOHAMAD,MALE,,261,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,MENGABANG TELIPOT WARD,ALLIANCE - UMNO,A. BAKAR BIN TALIB,MALE,,984,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,MENGABANG TELIPOT WARD,NEGARA,CHE EMBONG BIN ABDULLAH,MALE,,246,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,MENGABANG TELIPOT WARD,ALLIANCE - UMNO,ABD. WAHAB BIN MOHD.,MALE,,953,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,MENGABANG TELIPOT WARD,REJECTED BALLOT PAPERS,,,,82,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,MENGABANG TELIPOT WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,MENGABANG TELIPOT WARD,TOTAL ELECTORATE,,,,2242,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,MENGABANG TELIPOT WARD,TURNOUT (%),,,,59.77,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,TEPOH/BATU ANAM WARD,PMIP,TUAN CHILIK BIN TUAN BESAR,MALE,,166,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,TEPOH/BATU ANAM WARD,ALLIANCE - UMNO,ABU SAMAH BIN LABOH,MALE,,90,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,TEPOH/BATU ANAM WARD,REJECTED BALLOT PAPERS,,,,8,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,TEPOH/BATU ANAM WARD,TOTAL BALLOTS ISSUED,,,,264,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,TEPOH/BATU ANAM WARD,TOTAL ELECTORATE,,,,330,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,TEPOH/BATU ANAM WARD,TURNOUT (%),,,,82.4,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,SEBERANG TAKIR PANTAI WARD,INDEPENDENT,ABDUL AZIZ BIN ABDUL RAHMAN,MALE,,64,LOST DEPOSIT,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,SEBERANG TAKIR PANTAI WARD,NEGARA,ISMAIL B. SALLEH,MALE,,270,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,SEBERANG TAKIR PANTAI WARD,ALLIANCE - UMNO,MOHD. NOR B. IDRIS,MALE,,604,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,SEBERANG TAKIR PANTAI WARD,ALLIANCE - UMNO,MOHAMED B. JUSOH,MALE,,631,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,SEBERANG TAKIR PANTAI WARD,NEGARA,WAN ZAINUN B. WAN SULONG,MALE,,319,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,SEBERANG TAKIR PANTAI WARD,REJECTED BALLOT PAPERS,,,,16,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,SEBERANG TAKIR PANTAI WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,SEBERANG TAKIR PANTAI WARD,TOTAL ELECTORATE,,,,1418,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU UTARA,SEBERANG TAKIR PANTAI WARD,TURNOUT (%),,,,67.14,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,PULAU RUSA WARD,ALLIANCE - UMNO,CHE LONG BIN MAT,MALE,,341,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,PULAU RUSA WARD,ALLIANCE - UMNO,HANAFI BIN ABD. RAHMAN,MALE,,336,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,PULAU RUSA WARD,NEGARA,WAN MAMAT,MALE,,570,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,PULAU RUSA WARD,NEGARA,ISMAIL BIN LONG,MALE,,557,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,PULAU RUSA WARD,ALLIANCE - UMNO,ASHARI BIN MOHD.,MALE,,346,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,PULAU RUSA WARD,NEGARA,AWANG BIN NGAH,MALE,,550,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,PULAU RUSA WARD,ALLIANCE - UMNO,JUSOH BIN MOHD.,MALE,,344,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,PULAU RUSA WARD,NEGARA,AMBAK BIN YAAKOB,MALE,,534,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,PULAU RUSA WARD,REJECTED BALLOT PAPERS,,,,45,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,PULAU RUSA WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,PULAU RUSA WARD,TOTAL ELECTORATE,,,,1491,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,PULAU RUSA WARD,TURNOUT (%),,,,60.76,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,WAKAF MEMPELAM WARD,ALLIANCE - UMNO,CHE WAN LONG BIN IBRAHIM,MALE,,290,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,WAKAF MEMPELAM WARD,PMIP,ABU BAKAR BIN KASIM,MALE,,672,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,WAKAF MEMPELAM WARD,PMIP,JUSOH BIN ABDULLAH,MALE,,672,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,WAKAF MEMPELAM WARD,PMIP,ABD. GHANI BIN AWANG,MALE,,651,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,WAKAF MEMPELAM WARD,ALLIANCE - UMNO,CHIK BIN JUSOH,MALE,,272,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,WAKAF MEMPELAM WARD,ALLIANCE - UMNO,MANSOR BIN TALIB,MALE,,265,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,WAKAF MEMPELAM WARD,REJECTED BALLOT PAPERS,,,,37,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,WAKAF MEMPELAM WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,WAKAF MEMPELAM WARD,TOTAL ELECTORATE,,,,1582,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU TENGAH,WAKAF MEMPELAM WARD,TURNOUT (%),,,,60.24,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,KEDAI MANIR WARD,ALLIANCE - UMNO,HARUN BIN ISMAIL,MALE,,472,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,KEDAI MANIR WARD,PMIP,T. BAHARU BIN DAGANG,MALE,,253,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,KEDAI MANIR WARD,INDEPENDENT,MUHAMAD BIN HASSAN,MALE,,73,LOST DEPOSIT,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,KEDAI MANIR WARD,INDEPENDENT,HASHIM BIN YUSOF,MALE,,235,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,KEDAI MANIR WARD,NEGARA,CHE SU ABDUL RAHMAN,MALE,,174,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,KEDAI MANIR WARD,ALLIANCE - UMNO,SYED SALLEH BIN MUSTAFA,MALE,,523,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,KEDAI MANIR WARD,REJECTED BALLOT PAPERS,,,,16,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,KEDAI MANIR WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,KEDAI MANIR WARD,TOTAL ELECTORATE,,,,1577,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,KEDAI MANIR WARD,TURNOUT (%),,,,55.87,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,PULAU BABI WARD,PMIP,SULONG BIN AWANG,MALE,,437,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,PULAU BABI WARD,ALLIANCE - UMNO,ADIS BIN ABDULLAH,MALE,,685,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,PULAU BABI WARD,ALLIANCE - UMNO,MUSA BIN SALLEH,MALE,,669,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,PULAU BABI WARD,PMIP,DERAMAN BIN DERIS,MALE,,450,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,PULAU BABI WARD,ALLIANCE - UMNO,TENGKU MUDA BIN DEBAK,MALE,,617,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,PULAU BABI WARD,PMIP,YAHYA BIN ABDULLAH,MALE,,461,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,PULAU BABI WARD,REJECTED BALLOT PAPERS,,,,81,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,PULAU BABI WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,PULAU BABI WARD,TOTAL ELECTORATE,,,,2038,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,PULAU BABI WARD,TURNOUT (%),,,,58.2,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,PATAK BUBU WARD,ALLIANCE - UMNO,MOHAMAD BIN HAJI YUSOF,MALE,,,WON,Y
LOCAL COUNCIL AREA OF KUALA TRENGGANU BARAT,PATAK BUBU WARD,ALLIANCE - UMNO,SALLEH BIN JUSOH,MALE,,,WON,Y
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,WAKAF TAPAI WARD,ALLIANCE - UMNO,ISMAIL BIN ALI,MALE,,141,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,WAKAF TAPAI WARD,PMIP,MOHD. SIDEK BIN ABD. RAHMAN,MALE,,177,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,WAKAF TAPAI WARD,REJECTED BALLOT PAPERS,,,,8,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,WAKAF TAPAI WARD,TOTAL BALLOTS ISSUED,,,,326,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,WAKAF TAPAI WARD,TOTAL ELECTORATE,,,,388,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,WAKAF TAPAI WARD,TURNOUT (%),,,,84,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,BINJAI RENDAH WARD,PMIP,ISMAIL BIN AHMAD,MALE,,95,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,BINJAI RENDAH WARD,ALLIANCE - UMNO,ISMAIL BIN LEMBEK,MALE,,79,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,BINJAI RENDAH WARD,REJECTED BALLOT PAPERS,,,,2,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,BINJAI RENDAH WARD,TOTAL BALLOTS ISSUED,,,,176,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,BINJAI RENDAH WARD,TOTAL ELECTORATE,,,,243,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,BINJAI RENDAH WARD,TURNOUT (%),,,,72.4,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,BUKIT PAYONG WARD,ALLIANCE - UMNO,HASAN BIN SULAIMAN,MALE,,161,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,BUKIT PAYONG WARD,PMIP,MUDA BIN ISA,MALE,,129,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,BUKIT PAYONG WARD,REJECTED BALLOT PAPERS,,,,9,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,BUKIT PAYONG WARD,TOTAL BALLOTS ISSUED,,,,299,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,BUKIT PAYONG WARD,TOTAL ELECTORATE,,,,386,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,BUKIT PAYONG WARD,TURNOUT (%),,,,77.48,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,CHENERING WARD,ALLIANCE - UMNO,TUAN OTHMAN BIN T. ALI,MALE,,320,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,CHENERING WARD,ALLIANCE - UMNO,MANSOR BIN AWANG,MALE,,315,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,CHENERING WARD,ALLIANCE - UMNO,MAHMOOD BIN ABDULLAH,MALE,,318,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,CHENERING WARD,NEGARA,CHE KU NGAH BIN HITAM,MALE,,271,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,CHENERING WARD,NEGARA,IBRAHIM BIN HJ. MOHD.,MALE,,269,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,CHENERING WARD,NEGARA,T. SULONG BIN EMBONG,MALE,,266,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,CHENERING WARD,ALLIANCE - UMNO,CHE EMBONG BIN ISMAIL,MALE,,311,WON,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,CHENERING WARD,NEGARA,T. NGAH BIN AHMAD,MALE,,253,LOST,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,CHENERING WARD,REJECTED BALLOT PAPERS,,,,53,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,CHENERING WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,CHENERING WARD,TOTAL ELECTORATE,,,,1003,,
LOCAL COUNCIL AREA OF KUALA TRENGGANU SELATAN,CHENERING WARD,TURNOUT (%),,,,63.31,,
LOCAL COUNCIL AREA OF PAKA,KAMPONG MISJID WARD,ALLIANCE - UMNO,ABDULLAH BIN MUDA,MALE,,183,WON,
LOCAL COUNCIL AREA OF PAKA,KAMPONG MISJID WARD,ALLIANCE - MCA,AW BOON CHONG,,,200,WON,
LOCAL COUNCIL AREA OF PAKA,KAMPONG MISJID WARD,ALLIANCE - UMNO,ZAKARIA BIN MOHD. NOR,MALE,,183,WON,
LOCAL COUNCIL AREA OF PAKA,KAMPONG MISJID WARD,SF,SHAIKH AHMAD BIN SHAIKH ALI,MALE,,103,LOST,
LOCAL COUNCIL AREA OF PAKA,KAMPONG MISJID WARD,SF,MUHAMMAD BIN ABDUL HAMID,MALE,,102,LOST,
LOCAL COUNCIL AREA OF PAKA,KAMPONG MISJID WARD,REJECTED BALLOT PAPERS,,,,3,,
LOCAL COUNCIL AREA OF PAKA,KAMPONG MISJID WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF PAKA,KAMPONG MISJID WARD,TOTAL ELECTORATE,,,,361,,
LOCAL COUNCIL AREA OF PAKA,KAMPONG MISJID WARD,TURNOUT (%),,,,81.4,,
LOCAL COUNCIL AREA OF PAKA,KAMPONG PANTAI WARD,ALLIANCE - UMNO,HAMZAH BIN ALI,MALE,,170,WON,
LOCAL COUNCIL AREA OF PAKA,KAMPONG PANTAI WARD,ALLIANCE - UMNO,ABDULLAH BIN SALLEH,MALE,,164,WON,
LOCAL COUNCIL AREA OF PAKA,KAMPONG PANTAI WARD,SF,MOKHTAR BIN ABDUL RAHMAN,MALE,,102,LOST,
LOCAL COUNCIL AREA OF PAKA,KAMPONG PANTAI WARD,SF,ZAKARIA BIN MOHAMAD,MALE,,101,LOST,
